Barcode	tSNE1	tSNE2	tSNE3	celltype
bcEIQT:WT_3	28.7458792639427	2.29736697664759	9.66651840920883	Erythroid
bcGWVS:WT_3	28.6227843288417	1.69640483899872	9.87509282820703	Erythroid
bcDWGW:WT_3	27.6102425554185	2.42338956389239	8.22325460539247	Erythroid
bcDWYE:WT_3	14.4365959388882	11.609281876232	5.59272294051953	Neutrophil
bcDHYK:WT_3	27.057064984426	1.99207093347456	11.0407411088141	Erythroid
bcHNUJ:WT_3	27.3311924093114	2.91523277838461	8.22909332801107	NK/T cell
bcBHWX:WT_3	17.2764042492259	13.9304671224032	5.82944018425464	NK/T cell
bcCARV:WT_3	27.5762025321939	2.32151932764811	8.31438130898144	Erythroid
bcEAKD:WT_3	26.1580702265297	0.313590788947082	15.558675073265	Erythroid
bcAPMP:WT_3	27.1842681279111	1.41466125594552	9.75463845034037	Erythroid
bcHFOV:WT_3	26.1005694028501	0.195111244128138	16.5586959640427	Erythroid
bcGXWS:WT_3	0.354615214447862	-24.9141535276494	11.4234116450321	Neutrophil
bcAOSK:WT_3	15.7268871217218	11.3827024007812	5.20929510030653	Neutrophil
bcGRTG:WT_3	28.3455702081127	2.77432645110428	8.2059914256681	NK/T cell
bcHUTR:WT_3	25.8963488980831	0.225708525643388	14.9617261146968	Erythroid
bcBESN:WT_3	25.5676571471256	0.130822913781542	15.0346088003816	Erythroid
bcCAOW:WT_3	28.5568480401789	2.75548284132292	8.6918022822241	Erythroid
bcEXMB:WT_3	27.4854153911193	2.18096214325024	9.40587700443253	Erythroid
bcDNBG:WT_3	28.9141452222747	3.03974027604834	8.10743354283526	Neutrophil
bcCGIO:WT_3	28.6089714986207	2.5477440381971	9.01912873382665	Erythroid
bcEFFZ:WT_3	15.5777743335818	11.3753669989969	5.26257834939417	Neutrophil
bcAFKP:WT_3	18.2532567549059	13.906784046947	5.20129101650985	Macrophage
bcENNI:WT_3	25.6113139698379	0.154806776478855	14.4606392347781	Erythroid
bcDVJI:WT_3	25.9228577477856	0.177513800073862	15.2798239215295	Erythroid
bcEYRH:WT_3	0.121468082479333	12.636947520003	-21.3320081104092	Macrophage
bcFMDK:WT_3	27.9878956213689	2.7273654904118	8.36510975195648	Erythroid
bcGVNG:WT_3	25.8024252387848	0.297200826988731	15.9385108927182	Erythroid
bcCXNO:WT_3	26.0294653617878	0.271889974572994	15.785725127448	Erythroid
bcCIMM:WT_3	15.7036398441175	11.3596669553042	5.19274508708033	NK/T cell
bcEGPQ:WT_3	27.4234532751216	2.43941112068049	8.83116178471867	Erythroid
bcCUPJ:WT_3	-7.02006227931636	0.221833973858122	14.5563413503533	Neutrophil
bcHWZB:WT_3	0.332347165912524	-24.0982618186326	10.0282361869581	Neutrophil
bcCKHP:WT_3	27.7630148194791	1.76007363443625	9.83537613487334	Erythroid
