Barcode	tSNE1	tSNE2	tSNE3	celltype
bcEIQT:WT_3	-15.8343943259702	0.605244466028861	-26.9395862165046	Erythroid
bcGWVS:WT_3	-15.3375314588526	1.05740070606628	-27.1381473906469	Erythroid
bcDWGW:WT_3	-15.0161542130715	-0.537116930379888	-25.6683055277539	Erythroid
bcDWYE:WT_3	0.451366167531247	-4.82795282521341	28.6540663509511	Neutrophil
bcDHYK:WT_3	-14.8559970420627	-1.78911985450791	-27.3489199464681	Erythroid
bcHNUJ:WT_3	-15.0082565782756	-1.57306131324492	-26.7494493555114	NK/T cell
bcBHWX:WT_3	-17.0983898246333	12.1492393884388	-8.46253267991515	NK/T cell
bcCARV:WT_3	-14.7895068719413	-0.403752425381854	-25.7628732188387	Erythroid
bcEAKD:WT_3	-12.0908677023389	4.47205028026906	-32.2660751827365	Erythroid
bcAPMP:WT_3	-14.0677942792012	0.343863492669845	-27.2331435060844	Erythroid
bcHFOV:WT_3	-11.8912637401464	5.13843780703517	-33.0436898149888	Erythroid
bcGXWS:WT_3	4.02473242193624	-6.71243521910963	31.9190637204819	Neutrophil
bcAOSK:WT_3	1.8801124338866	-5.00307679716034	29.5194014659556	Neutrophil
bcGRTG:WT_3	-15.727091594953	-0.328630272485589	-25.5087137364226	NK/T cell
bcHUTR:WT_3	-11.995656867333	3.8356381241467	-31.8564374075371	Erythroid
bcBESN:WT_3	-11.7275018971039	3.70113836340675	-32.0617630568311	Erythroid
bcCAOW:WT_3	-15.9401362157063	-0.131594375689632	-25.9606711243107	Erythroid
bcEXMB:WT_3	-14.8482025112131	-0.132908563478097	-26.8087066272314	Erythroid
bcDNBG:WT_3	-16.3499657042592	-0.10423405435632	-25.1686960622953	Neutrophil
bcCGIO:WT_3	-15.8163078559509	0.148548777633101	-26.3222139692625	Erythroid
bcEFFZ:WT_3	2.20952652087616	-5.04409321201518	29.7334849921585	Neutrophil
bcAFKP:WT_3	-16.5430277039221	13.513749552682	-7.97870476947516	Macrophage
bcENNI:WT_3	-11.8897720494565	3.36494023500241	-31.5219039859786	Erythroid
bcDVJI:WT_3	-11.9442358559408	4.09971733754388	-32.0433199825498	Erythroid
bcEYRH:WT_3	-4.2527228314228	-15.1721505703196	2.03478279643396	Macrophage
bcFMDK:WT_3	-15.5704193056261	-0.519864334938374	-25.8285706888533	Erythroid
bcGVNG:WT_3	-11.7680998352936	4.38571564769974	-32.8616862850022	Erythroid
bcCXNO:WT_3	-11.9504211408949	4.47014347111536	-32.5638291720529	Erythroid
bcCIMM:WT_3	1.74160011795148	-4.96565585854352	29.4244232575343	NK/T cell
bcEGPQ:WT_3	-15.0095020186415	-0.464990896864402	-26.3528318238765	Erythroid
bcCUPJ:WT_3	-6.90649048864277	-4.67737556838983	35.4713356459621	Neutrophil
bcHWZB:WT_3	5.22403699096759	-6.10784458670667	31.1204821698281	Neutrophil
bcCKHP:WT_3	-14.8665911424046	0.433369901166673	-27.2008227487133	Erythroid
bcHWVF:WT_3	-6.77733823986369	-4.25513299344974	35.4518590614405	Neutrophil
bcBLXY:WT_3	-12.9299618575221	1.62494970943121	-29.5505918440081	Erythroid
bcBDLY:WT_3	-15.0451528617566	-0.65024053345508	-25.7531814890199	Erythroid
bcGEQY:WT_3	-12.9839397932273	16.5332512702791	-7.15685503230947	NK/T cell
bcCGXF:WT_3	-15.2723553680541	-0.367240681984398	-26.0965629168426	Erythroid
bcDCSA:WT_3	-15.5576149024321	13.1385403226237	-8.24265583486904	Macrophage
bcEMDF:WT_3	-12.6609297862737	1.69096380182072	-29.7746296654758	Erythroid
bcCURG:WT_3	3.93178880867668	-6.37124319123008	31.5973043740708	Neutrophil
bcGFTT:WT_3	-2.11457264882663	8.88390153667591	-15.4414888248263	NK/T cell
bcDMTY:WT_3	-16.7648305160312	12.7885518161275	-8.26395600016474	Macrophage
bcAIKC:WT_3	-15.8982332613209	-0.177319251107201	-25.4912360254202	NK/T cell
bcAQGD:WT_3	-16.1720868228633	13.4905288581235	-7.99377574948442	Macrophage
bcEVLR:WT_3	-9.43044125638948	8.55348673972257	-36.214717879551	Erythroid
bcDJEY:WT_3	-13.503938332939	0.740563212549884	-27.9614511046415	Erythroid
bcEMGJ:WT_3	2.62955978663518	-2.61082589489552	-13.8355757663613	Neutrophil
bcCLUD:WT_3	-16.7855641120672	13.4715623131866	-7.99362247972281	Macrophage
bcCWLS:WT_3	-13.7494964590379	0.40937297908396	-27.3974751280817	Erythroid
