Barcode	tSNE1	tSNE2	tSNE3	celltype
bcEIQT:WT_3	-28.8426400256742	-10.2301821093986	-15.6861677414265	Erythroid
bcGWVS:WT_3	-28.5241752865285	-9.91911845494436	-15.7169716071642	Erythroid
bcDWGW:WT_3	-27.5471436091083	-11.202646729788	-14.5267206476769	Erythroid
bcDWYE:WT_3	-5.68815860571456	-4.82600118532069	22.0085721841185	Neutrophil
bcDHYK:WT_3	-27.1447631752425	-12.6535444577928	-15.4927600652323	Erythroid
bcHNUJ:WT_3	-27.28953532372	-12.36068193584	-15.2037936754651	NK/T cell
bcBHWX:WT_3	-11.9529104344795	-26.5613096042769	-3.4834460795829	NK/T cell
bcCARV:WT_3	-27.5089079537248	-11.0568292805373	-14.7507625275192	Erythroid
bcEAKD:WT_3	-24.87916178253	-7.97639490076372	-21.4472452839217	Erythroid
bcAPMP:WT_3	-26.9972098688568	-9.79624835246654	-15.9711273195752	Erythroid
bcHFOV:WT_3	-24.2269032096771	-8.05938254208855	-22.6126382759814	Erythroid
bcGXWS:WT_3	-5.8259609091841	-3.15792402801896	27.4819238891549	Neutrophil
bcAOSK:WT_3	-5.85714231821471	-3.60287072824597	23.7089713783258	Neutrophil
bcGRTG:WT_3	-28.2043057420708	-11.3344053552361	-14.3258245978818	NK/T cell
bcHUTR:WT_3	-25.2393360400534	-7.71518035246083	-20.7365545189333	Erythroid
bcBESN:WT_3	-25.2013213087507	-7.32557741770271	-20.763189175517	Erythroid
bcCAOW:WT_3	-28.5078875492911	-11.111478053608	-14.7775501358551	Erythroid
bcEXMB:WT_3	-27.7969961150788	-10.5614949298521	-15.6470650269085	Erythroid
bcDNBG:WT_3	-28.802916612786	-11.5181871323621	-13.9384224398612	Neutrophil
bcCGIO:WT_3	-28.6159682565637	-10.7906200629731	-15.097279017867	Erythroid
bcEFFZ:WT_3	-5.78433538542524	-3.40282232738514	24.263961092931	Neutrophil
bcAFKP:WT_3	-12.6299032558498	-27.2648774298374	-4.2449033669714	Macrophage
bcENNI:WT_3	-25.4395220791026	-7.4684640618825	-20.1121566787085	Erythroid
bcDVJI:WT_3	-25.0532747762516	-7.78383608699501	-21.0562720489389	Erythroid
bcEYRH:WT_3	13.4387033509249	6.97726358228957	-11.9795247643399	Macrophage
bcFMDK:WT_3	-27.9958767499963	-11.4703623005687	-14.7303990541909	Erythroid
bcGVNG:WT_3	-24.8518558832184	-7.53442083798111	-22.026914758166	Erythroid
bcCXNO:WT_3	-24.7847199145631	-7.77044706104506	-21.6006729339429	Erythroid
bcCIMM:WT_3	-5.86389791165765	-3.63804789658967	23.6139937440169	NK/T cell
bcEGPQ:WT_3	-27.6075200692702	-10.8875402381583	-15.1591158762117	Erythroid
bcCUPJ:WT_3	-5.83307606260194	-19.9999721877719	21.207150199007	Neutrophil
bcHWZB:WT_3	-5.76968526677505	-2.27526475256431	26.3155442462188	Neutrophil
bcCKHP:WT_3	-27.8462599543532	-10.1222245641289	-15.88175923513	Erythroid
bcHWVF:WT_3	-5.56160127638153	-20.0096562315552	20.9790203591717	Neutrophil
bcBLXY:WT_3	-26.4118478975568	-8.41241003567149	-17.7121304881601	Erythroid
bcBDLY:WT_3	-27.5955924407274	-11.3202175089436	-14.5810218054339	Erythroid
bcGEQY:WT_3	-19.7940684013344	-8.86461301930749	3.39991067213068	NK/T cell
bcCGXF:WT_3	-27.7867293413671	-11.2013964068863	-14.9849166401156	Erythroid
bcDCSA:WT_3	-12.9431296057085	-25.9742090115307	-3.89376361674138	Macrophage
bcEMDF:WT_3	-26.1798669271364	-8.00711741877424	-18.2163730435106	Erythroid
bcCURG:WT_3	-6.56202392926435	-2.84945153824922	27.1750381278172	Neutrophil
bcGFTT:WT_3	-20.504614352531	-7.38593217956986	-0.430237424837563	NK/T cell
bcDMTY:WT_3	-12.2998429029231	-26.874457754145	-3.818514227836	Macrophage
bcAIKC:WT_3	-28.398419093495	-11.3035276910206	-14.2553484139405	NK/T cell
bcAQGD:WT_3	-12.7102950430914	-27.3222163042038	-4.35238225257949	Macrophage
bcEVLR:WT_3	-20.9006819127033	-7.10264227554308	-25.9727353780673	Erythroid
bcDJEY:WT_3	-26.7144084621698	-9.26423252275503	-16.5052727747118	Erythroid
bcEMGJ:WT_3	-15.9630169778107	-5.35826844952377	8.00814435052597	Neutrophil
bcCLUD:WT_3	-12.5449448311774	-27.3093484994412	-4.17802035692489	Macrophage
bcCWLS:WT_3	-26.7953226309988	-9.74883513258026	-15.88928158724	Erythroid
bcDWJX:WT_3	-25.0388735675089	-4.20020942101209	-20.3606442133118	Erythroid
bcAGWL:WT_3	-27.2298654649887	-11.227313789205	-13.6996271177424	NK/T cell
bcHUOF:WT_3	-21.7356885814339	-7.82405436378227	-25.3806258367257	Erythroid
bcEXQX:WT_3	-13.3107086504274	-25.0129849342368	-3.73011771989302	NK/T cell
bcIBIU:WT_3	-12.8298346177443	-30.3872713973826	-5.55802391772339	Macrophage
bcABQS:WT_3	-24.5992805986574	-4.86077043174825	-21.1762528125821	Erythroid
bcCWKR:WT_3	-24.0928826758546	-7.49333339935112	-21.8202540420974	Erythroid
bcDNDM:WT_3	-25.2566080203385	-6.6615729782721	-20.5132676658005	Erythroid
bcBMEA:WT_3	-27.6174207213896	-9.88185445189234	-16.1226807062874	Erythroid
bcDXJI:WT_3	-21.2503655696126	-7.26606963311338	-25.831812287644	Erythroid
bcANPM:WT_3	-26.6654971478739	-9.09464645295076	-16.6039675688794	Erythroid
bcCKQA:WT_3	-20.4469084883611	-7.45346455284865	-0.508621221611778	NK/T cell
bcGMHZ:WT_3	-12.962858849478	-30.7982943400906	-5.95824570683634	Macrophage
bcDTSO:WT_3	-27.5020635553986	-9.7717477818253	-16.2498113716645	Erythroid
bcATNS:WT_3	-19.7730853210087	-6.48292157201918	1.27310166135621	NK/T cell
bcAUTT:WT_3	-5.96558741665944	-2.96080995160414	27.2748812203808	Neutrophil
bcGWKN:WT_3	-19.94768868282	-6.5684690525467	1.782712876368	NK/T cell
bcDTYZ:WT_3	-5.70218385972742	-3.13783828554929	24.8195126887605	Neutrophil
bcHETR:WT_3	-24.9539310451474	-4.58487867139565	-20.7169131598455	Erythroid
