Barcode	tSNE1	tSNE2	tSNE3	celltype
bcEIQT:WT_3	31.9251606445612	12.9029149096635	-15.1695283445194	Erythroid
bcGWVS:WT_3	31.654825851715	12.5838181084501	-15.008556266013	Erythroid
bcDWGW:WT_3	30.9916064863309	14.1253462967285	-13.7926003674515	Erythroid
bcDWYE:WT_3	-5.8724499048949	-13.0689318670013	6.39082124383432	Neutrophil
bcDHYK:WT_3	32.371602634243	14.4180863832835	-12.6090190543953	Erythroid
bcHNUJ:WT_3	32.0654633954529	14.4342458010248	-12.9182432395706	NK/T cell
bcBHWX:WT_3	12.4775419875128	25.5690448416319	6.13385733348257	NK/T cell
bcCARV:WT_3	31.0951826642217	13.8681574688756	-13.7937690435809	Erythroid
bcEAKD:WT_3	33.8816002968336	6.50349742786103	-13.3843473005967	Erythroid
bcAPMP:WT_3	31.1401235709864	12.0481134002385	-13.7416636201996	Erythroid
bcHFOV:WT_3	34.7791807096452	5.72492841997347	-12.9917189377448	Erythroid
bcGXWS:WT_3	-0.448572715706697	-27.2506496507099	-2.78894829164536	Neutrophil
bcAOSK:WT_3	0.559929028084524	-23.760902100812	-1.83042333736017	Neutrophil
bcGRTG:WT_3	31.2007650373921	14.5360550868752	-14.370315896519	NK/T cell
bcHUTR:WT_3	33.1467988746662	6.88794332024433	-13.5690794692538	Erythroid
bcBESN:WT_3	32.8827594501676	6.5908696428313	-13.5699124806291	Erythroid
bcCAOW:WT_3	31.5378831348601	14.1701381713368	-14.6637791463624	Erythroid
bcEXMB:WT_3	31.6051641606478	12.9772518339258	-14.0790397230097	Erythroid
bcDNBG:WT_3	31.2800704067734	15.0380575659557	-14.9007979612287	Neutrophil
bcCGIO:WT_3	31.6723697220235	13.7280683736911	-14.8257078732751	Erythroid
bcEFFZ:WT_3	0.38990446996703	-24.2695637231371	-2.11133491501521	Neutrophil
bcAFKP:WT_3	13.6204969204576	25.4018458121992	6.45367558300752	Macrophage
bcENNI:WT_3	32.5522010077643	7.19526747582329	-13.670371222152	Erythroid
bcDVJI:WT_3	33.4497823587618	6.67420401968237	-13.4770188622959	Erythroid
bcEYRH:WT_3	11.2657272917982	-0.966211951539325	17.6248999030564	Macrophage
bcFMDK:WT_3	31.4852780351527	14.3117631056379	-14.0612171433358	Erythroid
bcGVNG:WT_3	33.8978098821502	5.75897684434065	-13.569871968645	Erythroid
bcCXNO:WT_3	33.8218985987329	6.23477897178717	-13.3563414564103	Erythroid
bcCIMM:WT_3	0.584489526725998	-23.6869331557635	-1.78646692830798	NK/T cell
bcEGPQ:WT_3	31.3567538250905	13.4996114288307	-13.8676922830343	Erythroid
bcCUPJ:WT_3	-6.62996408548098	-23.7820581087677	8.25166329373351	Neutrophil
bcHWZB:WT_3	-0.255633055763086	-25.9001813670147	-3.52545323068916	Neutrophil
bcCKHP:WT_3	31.5671439518539	12.5078233962168	-14.3264901178563	Erythroid
bcHWVF:WT_3	-6.87953416434214	-23.5271372556391	8.28858910053379	Neutrophil
bcBLXY:WT_3	31.4084033530037	9.72643029334346	-13.8133337841295	Erythroid
bcBDLY:WT_3	31.1173833734999	14.1910393158267	-13.7762271800092	Erythroid
bcGEQY:WT_3	11.7784204795781	25.1608281406002	-0.312341207429521	NK/T cell
bcCGXF:WT_3	31.4370752156054	13.9068344270041	-13.9523839362149	Erythroid
bcDCSA:WT_3	12.9890069899123	25.016470122967	4.97787038199353	Macrophage
bcEMDF:WT_3	31.5135172965407	9.06321189588126	-13.8331620796074	Erythroid
bcCURG:WT_3	0.296389981596592	-27.074059064175	-3.0532435546971	Neutrophil
bcGFTT:WT_3	13.2450256123353	23.14294188364	-4.28285013757458	NK/T cell
bcDMTY:WT_3	13.0152568353108	25.4953445946844	6.20908056851851	Macrophage
bcAIKC:WT_3	31.2105963333603	14.6029717673226	-14.578982035624	NK/T cell
