Barcode	tSNE1	tSNE2	tSNE3	celltype
bcEIQT:WT_3	-2.72359598662427	4.40413178321515	29.6220181884484	Erythroid
bcGWVS:WT_3	-2.29582423435313	4.1940852249896	29.5893419292173	Erythroid
bcDWGW:WT_3	-2.85734989690516	4.22566723526042	27.5855716635454	Erythroid
bcDWYE:WT_3	-15.625020887328	-5.01484089915409	-1.96690080017271	Neutrophil
bcDHYK:WT_3	-3.96029443428007	2.89979793728839	27.2329893106993	Erythroid
bcHNUJ:WT_3	-3.76278734629487	3.26767781877452	27.2952764163123	NK/T cell
bcBHWX:WT_3	3.17341565460734	-24.0625466339297	6.41027450058871	NK/T cell
bcCARV:WT_3	-2.76515624565627	4.08492429149915	27.7653398328421	Erythroid
bcEAKD:WT_3	-0.641325958073329	-1.19243760697362	32.0300200179949	Erythroid
bcAPMP:WT_3	-1.66691141558944	3.07967742127048	28.7509641727187	Erythroid
bcHFOV:WT_3	-0.720316877286184	-2.20199813254764	32.568947850525	Erythroid
bcGXWS:WT_3	-15.1908467662106	-9.41759622981855	12.3077717595031	Neutrophil
bcAOSK:WT_3	-12.285922159353	-8.5064767668184	10.3808494590164	Neutrophil
bcGRTG:WT_3	-3.24437719143015	4.80887006820612	27.8284281990769	NK/T cell
bcHUTR:WT_3	-0.400700055174347	-0.437012919856994	31.6853846611901	Erythroid
bcBESN:WT_3	-0.0111307055150491	-0.425866382269161	31.7451675488724	Erythroid
bcCAOW:WT_3	-3.26791038906305	4.71309060830269	28.4395784320961	Erythroid
bcEXMB:WT_3	-2.60614450949562	3.62059816912077	28.7306704735298	Erythroid
bcDNBG:WT_3	-3.62847937288602	5.41938181077364	27.9588413902671	Neutrophil
bcCGIO:WT_3	-3.08138823287219	4.61608128844501	28.8134036427388	Erythroid
bcEFFZ:WT_3	-12.7179257831119	-8.49394084218849	10.7817176451071	Neutrophil
bcAFKP:WT_3	4.24010054752465	-24.8634308911089	6.34806864549473	Macrophage
bcENNI:WT_3	-0.108235320599765	0.0820537235165286	31.3524819008583	Erythroid
bcDVJI:WT_3	-0.45196639478291	-0.793879795906767	31.8390242859138	Erythroid
bcEYRH:WT_3	12.9584793587375	-15.2228548642709	-22.8512959915068	Macrophage
bcFMDK:WT_3	-3.33736309685942	4.33489900657678	27.9321427336646	Erythroid
bcGVNG:WT_3	-0.225724873660729	-1.33506681748571	32.5421003604024	Erythroid
bcCXNO:WT_3	-0.408877907269996	-1.31326992783809	32.1372203422179	Erythroid
bcCIMM:WT_3	-12.2217017919259	-8.5106391454708	10.3171549638393	NK/T cell
bcEGPQ:WT_3	-2.72190268565984	3.85454427134461	28.1717401955008	Erythroid
bcCUPJ:WT_3	-25.0406935194477	-9.7326632753937	1.5423171832939	Neutrophil
bcHWZB:WT_3	-14.0054078350393	-8.51080711959814	12.4926742857222	Neutrophil
bcCKHP:WT_3	-2.26526380893639	3.58168701937943	29.1265458143832	Erythroid
bcHWVF:WT_3	-25.1517071691164	-9.44792025927535	1.34305859169876	Neutrophil
bcBLXY:WT_3	-0.537729149612361	1.90827440315056	29.9778698477034	Erythroid
bcBDLY:WT_3	-2.98096438762662	4.19397276432757	27.5968944790118	Erythroid
bcGEQY:WT_3	9.37729385012624	-7.02127442408096	5.38020856072382	NK/T cell
bcCGXF:WT_3	-3.06753685352334	4.08079471627244	28.0514954142699	Erythroid
bcDCSA:WT_3	4.31271880481332	-23.4476295399728	6.26056513781841	Macrophage
bcEMDF:WT_3	-0.268679498185086	1.53581168832427	30.3293452315785	Erythroid
bcCURG:WT_3	-14.5142293853213	-9.71536767495889	12.5311668339637	Neutrophil
bcGFTT:WT_3	7.45734589693457	-3.85417974796611	8.90700039541211	NK/T cell
bcDMTY:WT_3	3.67202651091013	-24.4110122788339	6.40262442674627	Macrophage
bcAIKC:WT_3	-3.2945236046647	4.99690683766853	27.9312106311456	NK/T cell
bcAQGD:WT_3	4.38162949996237	-24.9061528861628	6.3322245263201	Macrophage
bcEVLR:WT_3	0.576684264640645	-6.3406466192254	33.7810699820611	Erythroid
bcDJEY:WT_3	-1.16990158954439	2.60922545401171	29.110030814563	Erythroid
bcEMGJ:WT_3	2.26540322904995	6.83459115185288	0.126253958222237	Neutrophil
bcCLUD:WT_3	4.09822159460194	-24.8873806455409	6.38401889035756	Macrophage
bcCWLS:WT_3	-1.52923456980655	3.00470761146507	28.5769132015303	Erythroid
bcDWJX:WT_3	2.97500587546426	0.19231798101177	31.876122028682	Erythroid
bcAGWL:WT_3	-2.66416150712151	4.57365406018342	26.8262173544217	NK/T cell
bcHUOF:WT_3	-0.229005037031478	-5.46990022014534	33.6497121502221	Erythroid
bcEXQX:WT_3	4.56385849640716	-22.4170235504504	6.13596599514829	NK/T cell
bcIBIU:WT_3	5.00943160432173	-28.0600222833266	6.19314796285556	Macrophage
bcABQS:WT_3	2.39488728162326	-0.716334941713228	32.0196750115533	Erythroid
bcCWKR:WT_3	-0.074078208788558	-1.8483439667065	31.9012331294774	Erythroid
bcDNDM:WT_3	0.640783951755211	-0.171451773011537	31.663766879213	Erythroid
bcBMEA:WT_3	-2.00284671107573	3.31107444968748	29.2244374233664	Erythroid
bcDXJI:WT_3	0.323008922087631	-6.0495583065719	33.8469750093015	Erythroid
bcANPM:WT_3	-1.01636447924572	2.57457646027855	29.2028145852941	Erythroid
bcCKQA:WT_3	7.34976658811608	-3.85568721387926	8.89999921698747	NK/T cell
bcGMHZ:WT_3	5.30938289225752	-28.5295322822425	6.23855539732093	Macrophage
